Osasuna_AllClub_Bravery_18;100;1.20736842105263;1.16;1.42421052631579;8.91
Osasuna_AllClub_Bravery_20;100;1.17894736842105;1.15921052631579;1.4;9.04

Osasuna_AllClub_Decisions_1;100;1.13210526315789;1.24078947368421;1.30789473684211;10.48
Osasuna_AllClub_Decisions_11;100;1.20210526315789;1.15078947368421;1.42684210526316;8.64
Osasuna_AllClub_Decisions_13;100;1.15868421052632;1.16236842105263;1.37157894736842;9.58
Osasuna_AllClub_Decisions_3;100;1.16973684210526;1.15684210526316;1.39394736842105;9.33
Osasuna_AllClub_Decisions_5;100;1.22368421052632;1.15868421052632;1.45157894736842;8.37
Osasuna_AllClub_Decisions_7;100;1.19973684210526;1.13736842105263;1.42447368421053;8.64
Osasuna_AllClub_Decisions_9;100;1.18342105263158;1.17526315789474;1.37631578947368;9.41

Osasuna_AllClub_Finishing_1;100;1.09131578947368;1.14236842105263;1.33105263157895;10.15
Osasuna_AllClub_Finishing_3;100;1.24710526315789;1.18552631578947;1.42578947368421;8.8
Osasuna_AllClub_Finishing_5;100;1.21;1.17447368421053;1.42210526315789;8.82
Osasuna_AllClub_Finishing_7;100;1.24394736842105;1.17815789473684;1.43315789473684;8.64
Osasuna_AllClub_Finishing_9;100;1.24421052631579;1.16868421052632;1.44973684210526;8.11
Osasuna_AllClub_Finishing_11;100;1.20868421052632;1.15368421052632;1.41657894736842;8.8

Osasuna_AllClub_Flair_1;100;1.21315789473684;1.13763157894737;1.45289473684211;8.24
Osasuna_AllClub_Flair_20;100;1.21973684210526;1.19736842105263;1.40894736842105;9.02

Osasuna_AllClub_ImportantMatches_1;100;1.21315789473684;1.19052631578947;1.40078947368421;9.05
Osasuna_AllClub_ImportantMatches_20;100;1.23263157894737;1.17710526315789;1.42157894736842;8.66

Osasuna_AllClub_LongShots_1;100;1.25842105263158;1.21;1.42263157894737;8.72
Osasuna_AllClub_LongShots_16;100;1.25842105263158;1.15842105263158;1.46631578947368;8.04

Osasuna_AllClub_Loyality_1;100;1.23263157894737;1.17342105263158;1.41763157894737;8.77
Osasuna_AllClub_Loyality_20;100;1.24789473684211;1.19157894736842;1.42921052631579;8.6

Osasuna_AllClub_OneOnOnes_1;100;1.20710526315789;1.19894736842105;1.38184210526316;9.59
Osasuna_AllClub_OneOnOnes_20;100;1.24789473684211;1.15710526315789;1.44947368421053;8.37

Osasuna_AllClub_Penalties_1;100;1.25736842105263;1.17263157894737;1.44368421052632;8.57
Osasuna_AllClub_Penalties_20;100;1.25947368421053;1.18578947368421;1.43894736842105;8.7

Osasuna_AllClub_Pressure_1;100;1.19657894736842;1.17631578947368;1.42026315789474;8.83
Osasuna_AllClub_Pressure_20;100;1.24789473684211;1.15421052631579;1.44315789473684;8.33

Osasuna_AllClub_Professionalism_1;100;1.24921052631579;1.22789473684211;1.40894736842105;9.09
Osasuna_AllClub_Professionalism_2;100;1.29289473684211;1.15710526315789;1.49368421052632;7.93
Osasuna_AllClub_Professionalism_4;100;1.27684210526316;1.15894736842105;1.46605263157895;8.36
Osasuna_AllClub_Professionalism_6;100;1.27552631578947;1.14289473684211;1.45894736842105;8.25
Osasuna_AllClub_Professionalism_8;100;1.25078947368421;1.14631578947368;1.47736842105263;8.28
Osasuna_AllClub_Professionalism_10;100;1.295;1.15236842105263;1.48973684210526;7.86
Osasuna_AllClub_Professionalism_12;100;1.28815789473684;1.16131578947368;1.45789473684211;8.25
Osasuna_AllClub_Professionalism_14;100;1.26236842105263;1.16973684210526;1.46236842105263;8.29
Osasuna_AllClub_Professionalism_16;100;1.26026315789474;1.13921052631579;1.45868421052632;8.09
Osasuna_AllClub_Professionalism_18;100;1.29289473684211;1.16394736842105;1.48026315789474;7.89
Osasuna_AllClub_Professionalism_20;100;1.31078947368421;1.15052631578947;1.51631578947368;7.64

Osasuna_AllClub_Sportsmanship_1;100;1.27894736842105;1.14342105263158;1.48710526315789;8.15
Osasuna_AllClub_Sportsmanship_2;100;1.27552631578947;1.15289473684211;1.48921052631579;7.86
Osasuna_AllClub_Sportsmanship_4;100;1.27789473684211;1.14342105263158;1.47657894736842;8.09
Osasuna_AllClub_Sportsmanship_6;100;1.26894736842105;1.16052631578947;1.46763157894737;8.19
Osasuna_AllClub_Sportsmanship_8;100;1.27605263157895;1.13210526315789;1.49263157894737;8.04
Osasuna_AllClub_Sportsmanship_10;100;1.30815789473684;1.15210526315789;1.48578947368421;7.81
Osasuna_AllClub_Sportsmanship_12;100;1.25552631578947;1.15210526315789;1.45157894736842;8.41
Osasuna_AllClub_Sportsmanship_14;100;1.26684210526316;1.14447368421053;1.46605263157895;8.28
Osasuna_AllClub_Sportsmanship_16;100;1.27684210526316;1.14973684210526;1.49394736842105;7.95
Osasuna_AllClub_Sportsmanship_18;100;1.29315789473684;1.12131578947368;1.52;7.59
Osasuna_AllClub_Sportsmanship_20;100;1.26026315789474;1.19605263157895;1.43868421052632;8.63

Osasuna_AllClub_Strength_1;100;1.25210526315789;1.19210526315789;1.46789473684211;7.99
Osasuna_AllClub_Strength_20;100;1.25789473684211;1.11815789473684;1.48710526315789;7.88

Osasuna_AllClub_Temperament_1;100;1.27289473684211;1.14368421052632;1.49657894736842;7.81
Osasuna_AllClub_Temperament_2;100;1.27973684210526;1.14;1.48421052631579;8.12
Osasuna_AllClub_Temperament_4;100;1.29105263157895;1.16578947368421;1.48605263157895;8.04
Osasuna_AllClub_Temperament_6;100;1.275;1.11105263157895;1.51052631578947;7.58
Osasuna_AllClub_Temperament_8;100;1.31789473684211;1.13473684210526;1.52710526315789;7.26
Osasuna_AllClub_Temperament_10;100;1.31394736842105;1.12842105263158;1.51894736842105;7.43
Osasuna_AllClub_Temperament_12;100;1.31868421052632;1.10552631578947;1.53473684210526;7.29
Osasuna_AllClub_Temperament_14;100;1.28315789473684;1.13710526315789;1.50526315789474;7.49
Osasuna_AllClub_Temperament_16;100;1.30631578947368;1.14815789473684;1.49526315789474;7.91
Osasuna_AllClub_Temperament_18;100;1.32078947368421;1.11736842105263;1.53184210526316;7.42
Osasuna_AllClub_Temperament_20;100;1.32947368421053;1.11368421052632;1.56421052631579;7.08

Osasuna_Pos_AllCorrect;100;1.19078947368421;1.16473684210526;1.41763157894737;8.92
Osasuna_Pos_AMCasFC;100;1.06184210526316;1.22842105263158;1.25657894736842;11.4
Osasuna_Pos_DLasDC;100;1.14342105263158;1.26473684210526;1.29263157894737;10.86
Osasuna_Pos_DMCasDC;100;1.14052631578947;1.31026315789474;1.26342105263158;11.13
Osasuna_Pos_MCasDMC;100;1.09526315789474;1.34868421052632;1.21184210526316;12.09

Roda_AllClub_Acceleration_1;100;1.26470588235294;0.919117647058823;1.65264705882353;4.87
Roda_AllClub_Acceleration_20;100;1.34088235294118;0.885882352941176;1.73764705882353;3.88
Roda_AllClub_Adaptability_1;100;1.30382352941176;0.877941176470588;1.70323529411765;4.23
Roda_AllClub_Adaptability_20;100;1.32352941176471;0.874705882352941;1.71676470588235;3.93
Roda_AllClub_Aggression_1;100;1.23176470588235;0.922058823529412;1.61382352941176;5.45
Roda_AllClub_Aggression_20;100;1.26529411764706;0.803235294117647;1.73029411764706;3.63
Roda_AllClub_Agility_1;100;1.25205882352941;0.849705882352941;1.68235294117647;4.36
Roda_AllClub_Agility_20;100;1.38735294117647;0.807352941176471;1.83617647058824;2.91
Roda_AllClub_Ambition_1;100;1.33470588235294;0.824117647058824;1.78676470588235;3.29
Roda_AllClub_Ambition_20;100;1.38294117647059;0.836764705882353;1.8;3.22
Roda_AllClub_Anticipation_1;100;1.33264705882353;0.816176470588235;1.76676470588235;3.74
Roda_AllClub_Anticipation_15;100;1.39529411764706;0.805;1.85588235294118;2.62
Roda_AllClub_Balance_1;100;1.35;0.820882352941177;1.79676470588235;3.43
Roda_AllClub_Balance_20;100;1.40058823529412;0.783529411764706;1.84617647058824;2.89
Roda_AllClub_Bravery_1;100;1.36558823529412;0.849411764705882;1.77794117647059;3.68
Roda_AllClub_Bravery_20;100;1.43147058823529;0.783823529411765;1.88411764705882;2.48
Roda_AllClub_Decisions_1;100;1.36970588235294;0.875882352941177;1.76;3.63
Roda_AllClub_Decisions_13;100;1.39411764705882;0.785588235294118;1.84764705882353;2.87
Roda_AllClub_Finishing_1;100;1.28117647058824;0.761176470588235;1.75382352941176;3.59
Roda_AllClub_Finishing_11;100;1.49941176470588;0.819705882352941;1.91735294117647;2.49
Roda_AllClub_Flair_1;100;1.47352941176471;0.787941176470588;1.94264705882353;2.05
Roda_AllClub_Flair_20;100;1.52411764705882;0.835588235294118;1.93323529411765;2.32
Roda_AllClub_FreekicksCorners_1;100;1.28264705882353;0.877352941176471;1.68264705882353;4.69
Roda_AllClub_ImportantMatches_1;100;1.63294117647059;0.840294117647059;2.00264705882353;1.67
Roda_AllClub_ImportantMatches_20;100;1.58029411764706;0.834117647058824;1.96852941176471;2.04
Roda_AllClub_LongShots_1;100;1.60588235294118;0.829117647058824;1.98676470588235;1.82
Roda_AllClub_LongShots_16;100;1.58911764705882;0.843235294117647;1.96294117647059;1.89
Roda_AllClub_Loyality_1;100;1.59617647058824;0.830588235294118;1.97558823529412;2.18
Roda_AllClub_Loyality_20;100;1.60735294117647;0.834411764705882;1.97;2.08
Roda_AllClub_OneOnOnes_1;100;1.58529411764706;0.807941176470588;1.99941176470588;1.63
Roda_AllClub_OneOnOnes_20;100;1.52882352941176;0.840294117647059;1.92470588235294;2.28
Roda_AllClub_Penalties_1;100;1.57470588235294;0.813235294117647;1.98029411764706;1.9
Roda_AllClub_Penalties_20;100;1.60911764705882;0.823235294117647;2.00176470588235;1.72
Roda_AllClub_Pressure_1;100;1.60823529411765;0.845294117647059;2.00764705882353;1.64
Roda_AllClub_Pressure_20;100;1.59147058823529;0.822941176470588;1.99294117647059;1.72
Roda_AllClub_Professionalism_1;100;1.50352941176471;0.834117647058824;1.90558823529412;2.22
Roda_AllClub_Professionalism_20;100;1.63323529411765;0.810294117647059;2.02529411764706;1.68
Roda_AllClub_Sportsmanship_1;100;1.59617647058824;0.817352941176471;1.99352941176471;1.86
Roda_AllClub_Sportsmanship_20;100;1.65382352941176;0.802352941176471;2.03558823529412;1.64
Roda_AllClub_Strength_1;100;1.59470588235294;0.801470588235294;2.00588235294118;1.8
Roda_AllClub_Strength_20;100;1.62735294117647;0.823235294117647;2.01235294117647;1.71
Roda_AllClub_Temperament_1;100;1.61382352941176;0.805294117647059;1.99294117647059;1.75
Roda_AllClub_Temperament_20;100;1.71088235294118;0.762647058823529;2.11823529411765;1.26
Roda_Corners_1_RisLftLisRft;100;1.285;0.888235294117647;1.67941176470588;4.56
Roda_Corners_1_RisLftLisRft_01;100;1.28529411764706;0.893823529411765;1.67;5.16
Roda_Corners_1_RisRftLisLft;100;1.26117647058824;0.879705882352941;1.68323529411765;4.56
Roda_Corners_1_RisRftLisLft_01;100;1.27470588235294;0.883823529411765;1.66735294117647;4.53
Roda_Corners_20_RisLftLisRft;100;1.28411764705882;0.884117647058823;1.67735294117647;4.59
Roda_Corners_20_RisLftLisRft_01;100;1.25352941176471;0.857941176470588;1.68147058823529;4.64
Roda_Corners_20_RisRftLisLft;100;1.23235294117647;0.904411764705882;1.59117647058824;5.71
Roda_Corners_20_RisRftLisLft_01;100;1.23176470588235;0.895;1.62911764705882;5.29
Roda_FreeKicks_1_RisLftLisRft;100;1.25441176470588;0.862058823529412;1.69058823529412;4.25
Roda_FreeKicks_1_RisLftLisRft_01;100;1.27352941176471;0.884705882352941;1.66647058823529;4.7
Roda_FreeKicks_1_RisRftLisLft;100;1.26647058823529;0.866470588235294;1.66411764705882;4.89
Roda_FreeKicks_1_RisRftLisLft_01;100;1.25205882352941;0.869411764705882;1.65823529411765;4.62
Roda_FreeKicks_20_RisLftLisRft;100;1.31294117647059;0.852352941176471;1.74235294117647;3.84
Roda_FreeKicks_20_RisLftLisRft_01;100;1.29235294117647;0.889705882352941;1.67088235294118;4.57
Roda_FreeKicks_20_RisRftLisLft;100;1.28117647058824;0.89;1.67147058823529;4.37
Roda_FreeKicks_20_RisRftLisLft_01;100;1.28147058823529;0.898235294117647;1.67705882352941;4.29
Roda_ThrowIns_1;100;1.16852941176471;0.931764705882353;1.55676470588235;6.01
Roda_ThrowIns_1_01;100;1.20088235294118;0.894117647058823;1.60617647058824;5.54
Roda_ThrowIns_1_DL_20;100;1.27441176470588;0.884705882352941;1.66529411764706;4.88
Roda_ThrowIns_1_DL_20_01;100;1.28823529411765;0.879411764705882;1.70676470588235;3.99
Roda_ThrowIns_1_DLR_20;100;1.26794117647059;0.875588235294118;1.67029411764706;4.49
Roda_ThrowIns_1_DLR_20_01;100;1.25117647058824;0.872647058823529;1.65970588235294;4.68
Roda_ThrowIns_1_DMC_20;100;1.34;0.848529411764706;1.75205882352941;3.61
Roda_ThrowIns_1_DMC_20_01;100;1.30823529411765;0.886176470588235;1.70411764705882;4.18
Roda_ThrowIns_1_DR_20;100;1.20235294117647;0.907058823529412;1.60352941176471;5.68
Roda_ThrowIns_1_DR_20_01;100;1.20735294117647;0.905882352941176;1.60852941176471;5.56
Roda_ThrowIns_20;100;1.28470588235294;0.881176470588235;1.68264705882353;4.3
Roda_ThrowIns_20_01;100;1.34205882352941;0.899117647058824;1.71529411764706;4.2
