GK;Aggression;1;1000;1.16463157894737;1.21473684210526;1.34913157894737;9.733
GK;Aggression;20;1000;1.16831578947368;1.20952631578947;1.35105263157895;9.784
GK;Agility;1;1000;1.17468421052632;1.26236842105263;1.32444736842105;10.151
GK;Agility;20;1000;1.15518421052632;1.169;1.37386842105263;9.372
GK;Handling;0;1000;1.17263157894737;1.37384210526316;1.23847368421053;11.609
GK;Handling;1;1000;1.1815;1.37339473684211;1.24873684210526;11.388
GK;Handling;11;1000;1.16407894736842;1.25213157894737;1.31444736842105;10.269
GK;Handling;19;1000;1.15397368421053;1.16468421052632;1.37471052631579;9.338
GK;Handling;22;1000;1.16421052631579;1.12878947368421;1.40513157894737;8.937
GK;Handling;60;1000;1.15347368421053;0.955;1.53686842105263;7.164
GK;Reflexes;0;1000;1.15860526315789;1.27031578947368;1.29855263157895;10.543
GK;Reflexes;1;1000;1.17160526315789;1.26578947368421;1.312;10.365
GK;Reflexes;3;1000;1.17373684210526;1.25286842105263;1.32952631578947;10.107
GK;Reflexes;5;1000;1.16326315789474;1.23115789473684;1.33389473684211;10.009
GK;Reflexes;7;1000;1.17315789473684;1.22252631578947;1.33842105263158;9.972
GK;Reflexes;9;1000;1.17126315789474;1.22097368421053;1.34815789473684;9.76
GK;Reflexes;12;1000;1.16402631578947;1.20910526315789;1.35031578947368;9.752
GK;Reflexes;19;1000;1.165;1.20013157894737;1.35436842105263;9.733
GK;Reflexes;25;1000;1.16868421052632;1.20494736842105;1.35444736842105;9.61
GK;Reflexes;60;1000;1.17034210526316;1.20797368421053;1.35944736842105;9.529
DC;Aggression;1;1000;1.15207894736842;1.24771052631579;1.30984210526316;10.317
DC;Aggression;20;1000;1.17513157894737;1.22094736842105;1.34965789473684;9.748
DC;Agility;1;1000;1.16789473684211;1.22581578947368;1.34636842105263;9.857
DC;Agility;20;1000;1.17039473684211;1.22697368421053;1.34392105263158;9.884
DC;Jumping;1;1000;1.16710526315789;1.26147368421053;1.31734210526316;10.192
DC;Jumping;20;1000;1.17994736842105;1.21323684210526;1.36328947368421;9.615
DC;Marking;0;1000;1.15339473684211;1.38826315789474;1.20857894736842;12.143
DC;Marking;1;1000;1.14963157894737;1.38852631578947;1.20731578947368;12.146
DC;Marking;3;1000;1.16513157894737;1.35052631578947;1.24852631578947;11.409
DC;Marking;5;1000;1.16752631578947;1.31160526315789;1.27571052631579;11
DC;Marking;7;1000;1.16313157894737;1.28360526315789;1.30068421052632;10.543
DC;Marking;9;1000;1.16576315789474;1.26139473684211;1.31286842105263;10.372
DC;Marking;11;1000;1.172;1.25334210526316;1.31707894736842;10.301
DC;Marking;15;1000;1.16978947368421;1.21878947368421;1.34565789473684;9.802
DC;Marking;19;1000;1.16344736842105;1.19568421052632;1.35868421052632;9.576
DC;Marking;30;1000;1.17118421052632;1.16689473684211;1.38736842105263;9.209
DC;Marking;60;1000;1.18331578947368;1.10747368421053;1.44207894736842;8.37
DC;Pace;1;1000;1.1735;1.24978947368421;1.32281578947368;10.189
DC;Pace;20;1000;1.16776315789474;1.20607894736842;1.35184210526316;9.726
DC;Passing;0;1000;1.15;1.22444736842105;1.32610526315789;10.115
DC;Passing;1;1000;1.14213157894737;1.22923684210526;1.319;10.217
DC;Passing;15;1000;1.18271052631579;1.22392105263158;1.34592105263158;9.85
DC;Passing;19;1000;1.18797368421053;1.22163157894737;1.35934210526316;9.631
DC;Passing;30;1000;1.20342105263158;1.22342105263158;1.37186842105263;9.403
DC;Passing;60;1000;1.24652631578947;1.21176315789474;1.41202631578947;8.92
DC;Positioning;0;1000;1.15263157894737;1.37089473684211;1.22507894736842;11.807
DC;Positioning;1;1000;1.15318421052632;1.35784210526316;1.23584210526316;11.631
DC;Positioning;15;1000;1.16405263157895;1.22455263157895;1.33497368421053;9.979
DC;Positioning;19;1000;1.17934210526316;1.18789473684211;1.38147368421053;9.244
DC;Positioning;30;1000;1.18889473684211;1.11163157894737;1.43886842105263;8.395
DC;Positioning;60;1000;1.21044736842105;0.978894736842105;1.55807894736842;6.918
DC;Teamwork;1;1000;1.15028947368421;1.25713157894737;1.30607894736842;10.383
DC;Teamwork;20;1000;1.164;1.21976315789474;1.34118421052632;9.829
DC;WorkRate;1;1000;1.15171052631579;1.25507894736842;1.30592105263158;10.483
DC;WorkRate;20;1000;1.16021052631579;1.22023684210526;1.34307894736842;9.84
DL;Aggression;1;1000;1.16697368421053;1.26334210526316;1.31742105263158;10.351
DL;Aggression;20;1000;1.17173684210526;1.23121052631579;1.33271052631579;10.101
DL;Dribbling;0;1000;1.08607894736842;1.24821052631579;1.26915789473684;11.071
DL;Dribbling;1;1000;1.09565789473684;1.25452631578947;1.26107894736842;11.24
DL;Dribbling;5;1000;1.11273684210526;1.24705263157895;1.27671052631579;10.907
DL;Dribbling;10;1000;1.14686842105263;1.25078947368421;1.30747368421053;10.384
DL;Dribbling;15;1000;1.20876315789474;1.24981578947368;1.36034210526316;9.589
DL;Dribbling;19;1000;1.26736842105263;1.22778947368421;1.41921052631579;8.692
DL;Dribbling;20;1000;1.29334210526316;1.22844736842105;1.42831578947368;8.624
DL;Dribbling;25;1000;1.32365789473684;1.228;1.45655263157895;8.209
DL;Dribbling;30;1000;1.36447368421053;1.21668421052632;1.50134210526316;7.552
DL;Dribbling;35;1000;1.40405263157895;1.22007894736842;1.52736842105263;7.353
DL;Dribbling;60;1000;1.41447368421053;1.22402631578947;1.52789473684211;7.263
DL;Jumping;1;1000;1.15510526315789;1.24597368421053;1.31523684210526;10.321
